Stack_Number,Frame_Index,Z_Coordinate
1276,5,2960.5750000000003
1276,3,2958.5750000000003
1276,1,2956.5750000000003
1276,0,2955.5750000000003
1276,2,2957.5750000000003
1277,0,2955.425
1277,1,2956.425
1277,2,2957.425
1277,3,2958.425
1277,4,2959.425
1277,5,2960.425
1277,6,2961.425
1277,7,2962.425
1277,8,2963.425
1278,8,2963.4
1278,6,2961.4
1278,7,2962.4
1278,4,2959.4
1278,5,2960.4
1278,2,2957.4
1278,3,2958.4
1278,1,2956.4
1278,0,2955.4
1279,8,2963.3
1279,6,2961.3
1279,5,2960.3
1279,4,2959.3
1279,7,2962.3
1279,2,2957.3
1279,1,2956.3
1279,0,2955.3
1279,3,2958.3
1280,8,2963.4
1280,7,2962.4
1280,6,2961.4
1280,5,2960.4
1280,4,2959.4
1280,3,2958.4
1280,1,2956.4
1280,0,2955.4
1280,2,2957.4
1281,8,2963.125
1281,5,2960.125
1281,6,2961.125
1281,4,2959.125
1281,7,2962.125
1281,2,2957.125
1281,0,2955.125
1281,3,2958.125
1281,1,2956.125
1282,0,2955.025
1282,1,2956.025
1282,2,2957.025
1282,4,2959.025
1282,5,2960.025
1282,6,2961.025
1282,7,2962.025
1282,8,2963.025
1282,3,2958.025
1283,8,2962.925
1283,7,2961.925
1283,4,2958.925
1283,6,2960.925
1283,5,2959.925
1283,3,2957.925
1283,1,2955.925
1283,0,2954.925
1283,2,2956.925
1284,0,2954.9500000000003
1284,1,2955.9500000000003
1284,2,2956.9500000000003
1284,3,2957.9500000000003
1284,4,2958.9500000000003
1284,5,2959.9500000000003
1284,6,2960.9500000000003
1284,7,2961.9500000000003
1284,8,2962.9500000000003
1285,7,2961.8250000000003
1285,5,2959.8250000000003
1285,6,2960.8250000000003
1285,4,2958.8250000000003
1285,8,2962.8250000000003
1285,2,2956.8250000000003
1285,0,2954.8250000000003
1285,3,2957.8250000000003
1285,1,2955.8250000000003
1286,0,2954.8
1286,1,2955.8
1286,2,2956.8
1286,3,2957.8
1286,4,2958.8
1286,5,2959.8
1286,6,2960.8
1286,7,2961.8
1286,8,2962.8
1287,5,2959.4750000000004
1287,8,2962.4750000000004
1287,7,2961.4750000000004
1287,6,2960.4750000000004
1287,4,2958.4750000000004
1287,3,2957.4750000000004
1287,2,2956.4750000000004
1287,1,2955.4750000000004
1287,0,2954.4750000000004
1288,8,2962.5
1288,7,2961.5
1288,6,2960.5
1288,5,2959.5
1288,4,2958.5
1288,2,2956.5
1288,1,2955.5
1288,0,2954.5
1288,3,2957.5
1289,4,2958.5
1289,7,2961.5
1289,6,2960.5
1289,5,2959.5
1289,8,2962.5
1289,3,2957.5
1289,1,2955.5
1289,0,2954.5
1289,2,2956.5
1290,0,2954.125
1290,1,2955.125
1290,2,2956.125
1290,3,2957.125
1290,4,2958.125
1290,5,2959.125
1290,6,2960.125
1290,7,2961.125
1290,8,2962.125
1291,8,2962.1000000000004
1291,7,2961.1000000000004
1291,6,2960.1000000000004
1291,5,2959.1000000000004
1291,4,2958.1000000000004
1291,2,2956.1000000000004
1291,1,2955.1000000000004
1291,0,2954.1000000000004
1291,3,2957.1000000000004
1292,8,2963.7250000000004
1292,7,2962.7250000000004
1292,6,2961.7250000000004
1292,5,2960.7250000000004
1292,4,2959.7250000000004
1292,3,2958.7250000000004
1292,1,2956.7250000000004
1292,0,2955.7250000000004
1292,2,2957.7250000000004
1293,8,2963.5750000000003
1293,5,2960.5750000000003
1293,7,2962.5750000000003
1293,6,2961.5750000000003
1293,4,2959.5750000000003
1293,2,2957.5750000000003
1293,3,2958.5750000000003
1293,1,2956.5750000000003
1293,0,2955.5750000000003
1294,7,2962.425
1294,6,2961.425
1294,5,2960.425
1294,4,2959.425
1294,8,2963.425
1294,2,2957.425
1294,1,2956.425
1294,0,2955.425
1294,3,2958.425
1295,8,2963.4
1295,7,2962.4
1295,6,2961.4
1295,5,2960.4
1295,4,2959.4
1295,3,2958.4
1295,1,2956.4
1295,0,2955.4
1295,2,2957.4
1296,5,2960.3
1296,7,2962.3
1296,6,2961.3
1296,4,2959.3
1296,8,2963.3
1296,2,2957.3
1296,0,2955.3
1296,3,2958.3
1296,1,2956.3
1297,0,2955.4
1297,1,2956.4
1297,2,2957.4
1297,4,2959.4
1297,5,2960.4
1297,6,2961.4
1297,7,2962.4
1297,8,2963.4
1297,3,2958.4
1298,8,2963.125
1298,7,2962.125
1298,4,2959.125
1298,6,2961.125
1298,5,2960.125
1298,3,2958.125
1298,1,2956.125
1298,0,2955.125
1298,2,2957.125
1299,8,2963.025
1299,7,2962.025
1299,6,2961.025
1299,5,2960.025
1299,4,2959.025
1299,2,2957.025
1299,1,2956.025
1299,0,2955.025
1299,3,2958.025
1300,8,2962.925
1300,5,2959.925
1300,7,2961.925
1300,6,2960.925
1300,4,2958.925
1300,3,2957.925
1300,2,2956.925
1300,1,2955.925
1300,0,2954.925
1301,7,2961.9500000000003
1301,6,2960.9500000000003
1301,5,2959.9500000000003
1301,4,2958.9500000000003
1301,8,2962.9500000000003
1301,2,2956.9500000000003
1301,1,2955.9500000000003
1301,0,2954.9500000000003
1301,3,2957.9500000000003
1302,8,2962.8250000000003
1302,7,2961.8250000000003
1302,6,2960.8250000000003
1302,5,2959.8250000000003
1302,4,2958.8250000000003
1302,3,2957.8250000000003
1302,1,2955.8250000000003
1302,0,2954.8250000000003
1302,2,2956.8250000000003
1303,5,2959.8
1303,7,2961.8
1303,6,2960.8
1303,4,2958.8
1303,8,2962.8
1303,2,2956.8
1303,0,2954.8
1303,3,2957.8
1303,1,2955.8
1304,0,2954.4750000000004
1304,1,2955.4750000000004
1304,2,2956.4750000000004
1304,4,2958.4750000000004
1304,5,2959.4750000000004
1304,6,2960.4750000000004
1304,7,2961.4750000000004
1304,8,2962.4750000000004
1304,3,2957.4750000000004
1305,8,2962.5
1305,7,2961.5
1305,4,2958.5
1305,6,2960.5
1305,5,2959.5
1305,3,2957.5
1305,1,2955.5
1305,0,2954.5
1305,2,2956.5
1306,0,2954.5
1306,1,2955.5
1306,2,2956.5
1306,3,2957.5
1306,4,2958.5
1306,5,2959.5
1306,6,2960.5
1306,7,2961.5
1306,8,2962.5
1307,6,2960.125
1307,8,2962.125
1307,7,2961.125
1307,5,2959.125
1307,4,2958.125
1307,3,2957.125
1307,2,2956.125
1307,1,2955.125
1307,0,2954.125
1308,8,2962.1000000000004
1308,6,2960.1000000000004
1308,5,2959.1000000000004
1308,4,2958.1000000000004
1308,7,2961.1000000000004
1308,2,2956.1000000000004
1308,1,2955.1000000000004
1308,0,2954.1000000000004
1308,3,2957.1000000000004
1309,8,2963.7250000000004
1309,7,2962.7250000000004
1309,6,2961.7250000000004
1309,5,2960.7250000000004
1309,4,2959.7250000000004
1309,3,2958.7250000000004
1309,1,2956.7250000000004
1309,0,2955.7250000000004
1309,2,2957.7250000000004
1310,7,2962.5750000000003
1310,5,2960.5750000000003
1310,6,2961.5750000000003
1310,4,2959.5750000000003
1310,8,2963.5750000000003
1310,2,2957.5750000000003
1310,0,2955.5750000000003
1310,3,2958.5750000000003
1310,1,2956.5750000000003
1311,0,2955.425
1311,1,2956.425
1311,2,2957.425
1311,4,2959.425
1311,5,2960.425
1311,6,2961.425
1311,7,2962.425
1311,8,2963.425
1311,3,2958.425
1312,8,2963.4
1312,7,2962.4
1312,4,2959.4
1312,6,2961.4
1312,5,2960.4
1312,3,2958.4
1312,1,2956.4
1312,0,2955.4
1312,2,2957.4
1313,8,2963.3
1313,7,2962.3
1313,6,2961.3
1313,5,2960.3
1313,4,2959.3
1313,2,2957.3
1313,1,2956.3
1313,0,2955.3
1313,3,2958.3
1314,8,2963.4
1314,5,2960.4
1314,7,2962.4
1314,6,2961.4
1314,3,2958.4
1314,1,2956.4
1314,2,2957.4
1314,4,2959.4
1314,0,2955.4
1315,7,2962.125
1315,6,2961.125
1315,5,2960.125
1315,4,2959.125
1315,8,2963.125
1315,2,2957.125
1315,1,2956.125
1315,0,2955.125
1315,3,2958.125
1316,8,2963.025
1316,7,2962.025
1316,6,2961.025
1316,5,2960.025
1316,4,2959.025
1316,3,2958.025
1316,1,2956.025
1316,0,2955.025
1316,2,2957.025
1317,5,2959.925
1317,7,2961.925
1317,8,2962.925
1317,4,2958.925
1317,6,2960.925
1317,2,2956.925
1317,1,2955.925
1317,0,2954.925
1317,3,2957.925
1318,8,2962.9500000000003
1318,7,2961.9500000000003
1318,6,2960.9500000000003
1318,5,2959.9500000000003
1318,4,2958.9500000000003
1318,3,2957.9500000000003
1318,2,2956.9500000000003
1318,1,2955.9500000000003
1318,0,2954.9500000000003
1319,7,2961.8250000000003
1319,6,2960.8250000000003
1319,8,2962.8250000000003
1319,5,2959.8250000000003
1319,4,2958.8250000000003
1319,1,2955.8250000000003
1319,2,2956.8250000000003
1319,0,2954.8250000000003
1319,3,2957.8250000000003
1320,7,2961.8
1320,0,2954.8
1320,1,2955.8
1320,2,2956.8
1320,3,2957.8
1320,4,2958.8
1320,5,2959.8
1320,6,2960.8
1320,8,2962.8
1321,6,2960.4750000000004
1321,5,2959.4750000000004
1321,8,2962.4750000000004
1321,7,2961.4750000000004
1321,4,2958.4750000000004
1321,2,2956.4750000000004
1321,3,2957.4750000000004
1321,1,2955.4750000000004
1321,0,2954.4750000000004
1322,7,2961.5
1322,6,2960.5
1322,5,2959.5
1322,4,2958.5
1322,8,2962.5
1322,2,2956.5
1322,1,2955.5
1322,0,2954.5
1322,3,2957.5
1323,8,2962.5
1323,7,2961.5
1323,6,2960.5
1323,5,2959.5
1323,4,2958.5
1323,3,2957.5
1323,1,2955.5
1323,0,2954.5
1323,2,2956.5
1324,5,2959.125
1324,7,2961.125
1324,6,2960.125
1324,4,2958.125
1324,8,2962.125
1324,2,2956.125
1324,0,2954.125
1324,3,2957.125
1324,1,2955.125
1325,0,2954.1000000000004
1325,1,2955.1000000000004
1325,2,2956.1000000000004
1325,4,2958.1000000000004
1325,5,2959.1000000000004
1325,6,2960.1000000000004
1325,7,2961.1000000000004
1325,8,2962.1000000000004
1325,3,2957.1000000000004
1326,8,2963.7250000000004
1326,7,2962.7250000000004
1326,4,2959.7250000000004
1326,6,2961.7250000000004
1326,5,2960.7250000000004
1326,3,2958.7250000000004
1326,1,2956.7250000000004
1326,0,2955.7250000000004
1326,2,2957.7250000000004
1327,0,2955.5750000000003
1327,1,2956.5750000000003
1327,2,2957.5750000000003
1327,3,2958.5750000000003
1327,4,2959.5750000000003
1327,5,2960.5750000000003
1327,6,2961.5750000000003
1327,7,2962.5750000000003
1327,8,2963.5750000000003
1328,5,2960.425
1328,8,2963.425
1328,7,2962.425
1328,6,2961.425
1328,4,2959.425
1328,2,2957.425
1328,0,2955.425
1328,3,2958.425
1328,1,2956.425
1329,8,2963.4
1329,0,2955.4
1329,1,2956.4
1329,2,2957.4
1329,3,2958.4
1329,4,2959.4
1329,5,2960.4
1329,6,2961.4
1329,7,2962.4
1330,8,2963.3
1330,7,2962.3
1330,6,2961.3
1330,5,2960.3
1330,4,2959.3
1330,0,2955.3
1330,2,2957.3
1330,1,2956.3
1330,3,2958.3
1331,4,2959.4
1331,7,2962.4
1331,6,2961.4
1331,5,2960.4
1331,8,2963.4
1331,3,2958.4
1331,1,2956.4
1331,0,2955.4
1331,2,2957.4
1332,7,2962.125
1332,6,2961.125
1332,5,2960.125
1332,4,2959.125
1332,8,2963.125
1332,2,2957.125
1332,1,2956.125
1332,0,2955.125
1332,3,2958.125
1333,8,2963.025
1333,7,2962.025
1333,6,2961.025
1333,5,2960.025
1333,4,2959.025
1333,3,2958.025
1333,1,2956.025
1333,0,2955.025
1333,2,2957.025
1334,7,2961.925
1334,5,2959.925
1334,6,2960.925
1334,4,2958.925
1334,8,2962.925
1334,2,2956.925
1334,1,2955.925
1334,0,2954.925
1334,3,2957.925
1335,8,2962.9500000000003
1335,7,2961.9500000000003
1335,6,2960.9500000000003
1335,5,2959.9500000000003
1335,4,2958.9500000000003
1335,2,2956.9500000000003
1335,1,2955.9500000000003
1335,0,2954.9500000000003
1335,3,2957.9500000000003
1336,7,2961.8250000000003
1336,6,2960.8250000000003
1336,5,2959.8250000000003
1336,4,2958.8250000000003
1336,8,2962.8250000000003
1336,2,2956.8250000000003
1336,1,2955.8250000000003
1336,0,2954.8250000000003
1336,3,2957.8250000000003
1337,8,2962.8
1337,7,2961.8
1337,6,2960.8
1337,5,2959.8
1337,4,2958.8
1337,3,2957.8
1337,1,2955.8
1337,0,2954.8
1337,2,2956.8
1338,5,2959.4750000000004
1338,8,2962.4750000000004
1338,7,2961.4750000000004
1338,6,2960.4750000000004
1338,4,2958.4750000000004
1338,3,2957.4750000000004
1338,2,2956.4750000000004
1338,1,2955.4750000000004
1338,0,2954.4750000000004
1339,7,2961.5
1339,6,2960.5
1339,5,2959.5
1339,4,2958.5
1339,8,2962.5
1339,2,2956.5
1339,1,2955.5
1339,0,2954.5
1339,3,2957.5
1340,8,2962.5
1340,7,2961.5
1340,6,2960.5
1340,5,2959.5
1340,4,2958.5
1340,3,2957.5
1340,1,2955.5
1340,0,2954.5
1340,2,2956.5
1341,5,2959.125
1341,7,2961.125
1341,6,2960.125
1341,4,2958.125
1341,8,2962.125
1341,2,2956.125
1341,1,2955.125
1341,0,2954.125
1341,3,2957.125
1342,8,2962.1000000000004
1342,6,2960.1000000000004
1342,5,2959.1000000000004
1342,4,2958.1000000000004
1342,7,2961.1000000000004
1342,2,2956.1000000000004
1342,1,2955.1000000000004
1342,0,2954.1000000000004
1342,3,2957.1000000000004
1343,8,2963.7250000000004
1343,7,2962.7250000000004
1343,6,2961.7250000000004
1343,5,2960.7250000000004
1343,4,2959.7250000000004
1343,3,2958.7250000000004
1343,1,2956.7250000000004
1343,0,2955.7250000000004
1343,2,2957.7250000000004
1344,8,2963.5750000000003
1344,5,2960.5750000000003
1344,6,2961.5750000000003
1344,4,2959.5750000000003
1344,7,2962.5750000000003
1344,2,2957.5750000000003
1344,0,2955.5750000000003
1344,3,2958.5750000000003
1344,1,2956.5750000000003
1345,0,2955.425
1345,1,2956.425
1345,2,2957.425
1345,4,2959.425
1345,5,2960.425
1345,6,2961.425
1345,7,2962.425
1345,8,2963.425
1345,3,2958.425
1346,8,2963.4
1346,7,2962.4
1346,4,2959.4
1346,6,2961.4
1346,5,2960.4
1346,3,2958.4
1346,1,2956.4
1346,0,2955.4
1346,2,2957.4
1347,0,2955.3
1347,1,2956.3
1347,2,2957.3
1347,3,2958.3
1347,4,2959.3
1347,5,2960.3
1347,6,2961.3
1347,7,2962.3
1347,8,2963.3
1348,6,2961.4
1348,4,2959.4
1348,5,2960.4
1348,3,2958.4
1348,7,2962.4
1348,1,2956.4
1348,0,2955.4
1348,2,2957.4
1348,8,2963.4
1349,6,2961.125
1349,8,2963.125
1349,5,2960.125
1349,7,2962.125
1349,4,2959.125
1349,3,2958.125
1349,2,2957.125
1349,1,2956.125
1349,0,2955.125
1350,6,2961.025
1350,8,2963.025
1350,4,2959.025
1350,3,2958.025
1350,5,2960.025
1350,1,2956.025
1350,0,2955.025
1350,2,2957.025
1350,7,2962.025
1351,6,2960.925
1351,5,2959.925
1351,4,2958.925
1351,3,2957.925
1351,2,2956.925
1351,1,2955.925
1351,0,2954.925
1351,7,2961.925
1351,8,2962.925
1352,0,2954.9500000000003
1352,1,2955.9500000000003
1352,2,2956.9500000000003
1352,3,2957.9500000000003
1352,4,2958.9500000000003
1352,5,2959.9500000000003
1352,6,2960.9500000000003
1352,8,2962.9500000000003
1352,7,2961.9500000000003
1353,7,2961.8250000000003
1353,6,2960.8250000000003
1353,5,2959.8250000000003
1353,4,2958.8250000000003
1353,3,2957.8250000000003
1353,2,2956.8250000000003
1353,1,2955.8250000000003
1353,8,2962.8250000000003
1353,0,2954.8250000000003
1354,5,2959.8
1354,0,2954.8
1354,1,2955.8
1354,2,2956.8
1354,8,2962.8
1354,7,2961.8
1354,6,2960.8
1354,3,2957.8
1354,4,2958.8
1355,7,2961.4750000000004
1355,8,2962.4750000000004
1355,6,2960.4750000000004
1355,0,2954.4750000000004
1355,1,2955.4750000000004
1355,2,2956.4750000000004
1355,3,2957.4750000000004
1355,4,2958.4750000000004
1355,5,2959.4750000000004
1356,8,2962.5
1356,7,2961.5
1356,0,2954.5
1356,1,2955.5
1356,2,2956.5
1356,3,2957.5
1356,4,2958.5
1356,5,2959.5
1356,6,2960.5
1357,3,2957.5
1357,5,2959.5
1357,4,2958.5
1357,6,2960.5
1357,7,2961.5
1357,2,2956.5
1357,1,2955.5
1357,0,2954.5
1357,8,2962.5
1358,8,2962.125
1358,7,2961.125
1358,6,2960.125
1358,5,2959.125
1358,4,2958.125
1358,3,2957.125
1358,0,2954.125
1358,2,2956.125
1358,1,2955.125
1359,3,2957.1000000000004
1359,7,2961.1000000000004
1359,0,2954.1000000000004
1359,1,2955.1000000000004
1359,2,2956.1000000000004
1359,4,2958.1000000000004
1359,5,2959.1000000000004
1359,6,2960.1000000000004
1359,8,2962.1000000000004
1360,7,2962.7250000000004
1360,0,2955.7250000000004
1360,1,2956.7250000000004
1360,2,2957.7250000000004
1360,3,2958.7250000000004
1360,5,2960.7250000000004
1360,6,2961.7250000000004
1360,8,2963.7250000000004
1360,4,2959.7250000000004
1361,8,2963.5750000000003
1361,1,2956.5750000000003
1361,0,2955.5750000000003
1361,7,2962.5750000000003
1361,6,2961.5750000000003
1361,2,2957.5750000000003
1361,4,2959.5750000000003
1361,3,2958.5750000000003
1361,5,2960.5750000000003
1362,0,2955.425
1362,8,2963.425
1362,2,2957.425
1362,3,2958.425
1362,4,2959.425
1362,5,2960.425
1362,6,2961.425
1362,7,2962.425
1362,1,2956.425
1363,0,2955.4
1363,3,2958.4
1363,5,2960.4
1363,1,2956.4
1363,2,2957.4
1363,6,2961.4
1363,7,2962.4
1363,8,2963.4
1363,4,2959.4
1364,8,2963.3
1364,0,2955.3
1364,3,2958.3
1364,4,2959.3
1364,5,2960.3
1364,6,2961.3
1364,7,2962.3
1364,1,2956.3
1364,2,2957.3
1365,8,2963.4
1365,6,2961.4
1365,5,2960.4
1365,7,2962.4
1365,4,2959.4
1365,3,2958.4
1365,2,2957.4
1365,1,2956.4
1365,0,2955.4
1366,0,2955.125
1366,2,2957.125
1366,1,2956.125
1366,4,2959.125
1366,5,2960.125
1366,6,2961.125
1366,7,2962.125
1366,8,2963.125
1366,3,2958.125
1367,8,2963.025
1367,7,2962.025
1367,6,2961.025
1367,4,2959.025
1367,5,2960.025
1367,2,2957.025
1367,1,2956.025
1367,0,2955.025
1367,3,2958.025
1368,1,2955.925
1368,8,2962.925
1368,7,2961.925
1368,6,2960.925
1368,5,2959.925
1368,4,2958.925
1368,3,2957.925
1368,2,2956.925
1368,0,2954.925
1369,0,2954.9500000000003
1369,1,2955.9500000000003
1369,8,2962.9500000000003
1369,5,2959.9500000000003
1369,6,2960.9500000000003
1369,7,2961.9500000000003
1369,2,2956.9500000000003
1369,4,2958.9500000000003
1369,3,2957.9500000000003
1370,0,2954.8250000000003
1370,1,2955.8250000000003
1370,7,2961.8250000000003
1370,3,2957.8250000000003
1370,4,2958.8250000000003
1370,2,2956.8250000000003
1370,8,2962.8250000000003
1370,5,2959.8250000000003
1370,6,2960.8250000000003
1371,0,2954.8
1371,1,2955.8
1371,2,2956.8
1371,4,2958.8
1371,5,2959.8
1371,6,2960.8
1371,7,2961.8
1371,8,2962.8
1371,3,2957.8
1372,4,2958.4750000000004
1372,7,2961.4750000000004
1372,3,2957.4750000000004
1372,2,2956.4750000000004
1372,1,2955.4750000000004
1372,0,2954.4750000000004
1372,8,2962.4750000000004
1372,5,2959.4750000000004
1372,6,2960.4750000000004
1373,3,2957.5
1373,4,2958.5
1373,5,2959.5
1373,6,2960.5
1373,7,2961.5
1373,8,2962.5
1373,2,2956.5
1373,0,2954.5
1373,1,2955.5
1374,2,2956.5
1374,3,2957.5
1374,5,2959.5
1374,4,2958.5
1374,8,2962.5
1374,7,2961.5
1374,6,2960.5
1374,0,2954.5
1374,1,2955.5
1375,2,2956.125
1375,1,2955.125
1375,0,2954.125
1375,3,2957.125
1375,8,2962.125
1375,7,2961.125
1375,6,2960.125
1375,5,2959.125
1375,4,2958.125
1376,2,2956.1000000000004
1376,1,2955.1000000000004
1376,0,2954.1000000000004
1376,3,2957.1000000000004
1376,6,2960.1000000000004
1376,5,2959.1000000000004
1376,8,2962.1000000000004
1376,7,2961.1000000000004
1376,4,2958.1000000000004
1377,2,2957.7250000000004
1377,3,2958.7250000000004
1377,4,2959.7250000000004
1377,5,2960.7250000000004
1377,6,2961.7250000000004
1377,7,2962.7250000000004
1377,0,2955.7250000000004
1377,8,2963.7250000000004
1377,1,2956.7250000000004
1378,8,2963.5750000000003
1378,0,2955.5750000000003
1378,1,2956.5750000000003
1378,2,2957.5750000000003
1378,3,2958.5750000000003
1378,4,2959.5750000000003
1378,5,2960.5750000000003
1378,7,2962.5750000000003
1378,6,2961.5750000000003
1379,0,2955.425
1379,1,2956.425
1379,2,2957.425
1379,3,2958.425
1379,4,2959.425
1379,5,2960.425
1379,6,2961.425
1379,7,2962.425
1379,8,2963.425
1380,6,2961.4
1380,8,2963.4
1380,5,2960.4
1380,4,2959.4
1380,7,2962.4
1380,2,2957.4
1380,1,2956.4
1380,0,2955.4
1380,3,2958.4
1381,8,2963.3
1381,7,2962.3
1381,5,2960.3
1381,4,2959.3
1381,6,2961.3
1381,2,2957.3
1381,1,2956.3
1381,0,2955.3
1381,3,2958.3
1382,6,2961.4
1382,0,2955.4
1382,1,2956.4
1382,2,2957.4
1382,3,2958.4
1382,4,2959.4
1382,5,2960.4
1382,7,2962.4
1382,8,2963.4
1383,7,2962.125
1383,8,2963.125
1383,5,2960.125
1383,4,2959.125
1383,3,2958.125
1383,6,2961.125
1383,1,2956.125
1383,0,2955.125
1383,2,2957.125
1384,8,2963.025
1384,5,2960.025
1384,7,2962.025
1384,0,2955.025
1384,1,2956.025
1384,2,2957.025
1384,3,2958.025
1384,4,2959.025
1384,6,2961.025
1385,1,2955.925
1385,0,2954.925
1385,4,2958.925
1385,2,2956.925
1385,3,2957.925
1385,5,2959.925
1385,6,2960.925
1385,7,2961.925
1385,8,2962.925
1386,3,2957.9500000000003
1386,8,2962.9500000000003
1386,7,2961.9500000000003
1386,6,2960.9500000000003
1386,5,2959.9500000000003
1386,4,2958.9500000000003
1386,2,2956.9500000000003
1386,1,2955.9500000000003
1386,0,2954.9500000000003
1387,3,2957.8250000000003
1387,0,2954.8250000000003
1387,2,2956.8250000000003
1387,8,2962.8250000000003
1387,7,2961.8250000000003
1387,6,2960.8250000000003
1387,4,2958.8250000000003
1387,5,2959.8250000000003
1387,1,2955.8250000000003
1388,0,2954.8
1388,1,2955.8
1388,2,2956.8
1388,3,2957.8
1388,8,2962.8
1388,7,2961.8
1388,4,2958.8
1388,5,2959.8
1388,6,2960.8
1389,5,2959.4750000000004
1389,6,2960.4750000000004
1389,7,2961.4750000000004
1389,4,2958.4750000000004
1389,3,2957.4750000000004
1389,2,2956.4750000000004
1389,1,2955.4750000000004
1389,0,2954.4750000000004
1389,8,2962.4750000000004
1390,2,2956.5
1390,0,2954.5
1390,3,2957.5
1390,1,2955.5
1390,4,2958.5
1390,5,2959.5
1390,6,2960.5
1390,7,2961.5
1390,8,2962.5
1391,8,2962.5
1391,1,2955.5
1391,2,2956.5
1391,7,2961.5
1391,5,2959.5
1391,4,2958.5
1391,3,2957.5
1391,0,2954.5
1391,6,2960.5
1392,6,2960.125
1392,8,2962.125
1392,7,2961.125
1392,5,2959.125
1392,3,2957.125
1392,2,2956.125
1392,1,2955.125
1392,0,2954.125
1392,4,2958.125
1393,1,2955.1000000000004
1393,8,2962.1000000000004
1393,7,2961.1000000000004
1393,6,2960.1000000000004
1393,4,2958.1000000000004
1393,3,2957.1000000000004
1393,2,2956.1000000000004
1393,0,2954.1000000000004
1393,5,2959.1000000000004
1394,8,2963.7250000000004
1394,7,2962.7250000000004
1394,5,2960.7250000000004
1394,6,2961.7250000000004
1394,3,2958.7250000000004
1394,2,2957.7250000000004
1394,1,2956.7250000000004
1394,0,2955.7250000000004
1394,4,2959.7250000000004
1395,8,2963.5750000000003
1395,7,2962.5750000000003
1395,5,2960.5750000000003
1395,6,2961.5750000000003
1395,3,2958.5750000000003
1395,2,2957.5750000000003
1395,1,2956.5750000000003
1395,0,2955.5750000000003
1395,4,2959.5750000000003
1396,8,2963.425
1396,0,2955.425
1396,1,2956.425
1396,2,2957.425
1396,3,2958.425
1396,4,2959.425
1396,5,2960.425
1396,6,2961.425
1396,7,2962.425
1397,0,2955.4
1397,1,2956.4
1397,2,2957.4
1397,3,2958.4
1397,4,2959.4
1397,5,2960.4
1397,6,2961.4
1397,7,2962.4
1397,8,2963.4
1398,5,2960.3
1398,8,2963.3
1398,7,2962.3
1398,6,2961.3
1398,4,2959.3
1398,1,2956.3
1398,2,2957.3
1398,0,2955.3
1398,3,2958.3
1399,8,2963.4
1399,5,2960.4
1399,7,2962.4
1399,6,2961.4
1399,4,2959.4
1399,0,2955.4
1399,2,2957.4
1399,1,2956.4
1399,3,2958.4
1400,8,2963.125
1400,5,2960.125
1400,7,2962.125
1400,6,2961.125
1400,4,2959.125
1400,0,2955.125
1400,2,2957.125
1400,1,2956.125
1400,3,2958.125
1401,8,2963.025
1401,6,2961.025
1401,7,2962.025
1401,4,2959.025
1401,5,2960.025
1401,2,2957.025
1401,1,2956.025
1401,0,2955.025
1401,3,2958.025
1402,8,2962.925
1402,7,2961.925
1402,6,2960.925
1402,5,2959.925
1402,4,2958.925
1402,3,2957.925
1402,1,2955.925
1402,0,2954.925
1402,2,2956.925
1403,6,2960.9500000000003
1403,8,2962.9500000000003
1403,7,2961.9500000000003
1403,4,2958.9500000000003
1403,5,2959.9500000000003
1403,2,2956.9500000000003
1403,1,2955.9500000000003
1403,0,2954.9500000000003
1403,3,2957.9500000000003
1404,8,2962.8250000000003
1404,6,2960.8250000000003
1404,5,2959.8250000000003
1404,4,2958.8250000000003
1404,7,2961.8250000000003
1404,2,2956.8250000000003
1404,1,2955.8250000000003
1404,0,2954.8250000000003
1404,3,2957.8250000000003
1405,8,2962.8
1405,7,2961.8
1405,6,2960.8
1405,5,2959.8
1405,4,2958.8
1405,3,2957.8
1405,1,2955.8
1405,0,2954.8
1405,2,2956.8
1406,7,2961.4750000000004
1406,5,2959.4750000000004
1406,6,2960.4750000000004
1406,4,2958.4750000000004
1406,8,2962.4750000000004
1406,2,2956.4750000000004
1406,0,2954.4750000000004
1406,3,2957.4750000000004
1406,1,2955.4750000000004
1407,0,2954.5
1407,1,2955.5
1407,2,2956.5
1407,3,2957.5
1407,5,2959.5
1407,6,2960.5
1407,7,2961.5
1407,8,2962.5
1407,4,2958.5
1408,8,2962.5
1408,5,2959.5
1408,7,2961.5
1408,6,2960.5
1408,4,2958.5
1408,2,2956.5
1408,1,2955.5
1408,0,2954.5
1408,3,2957.5
1409,8,2962.125
1409,7,2961.125
1409,6,2960.125
1409,5,2959.125
1409,4,2958.125
1409,2,2956.125
1409,1,2955.125
1409,0,2954.125
1409,3,2957.125
1410,5,2959.1000000000004
1410,7,2961.1000000000004
1410,6,2960.1000000000004
1410,4,2958.1000000000004
1410,8,2962.1000000000004
1410,2,2956.1000000000004
1410,1,2955.1000000000004
1410,0,2954.1000000000004
1410,3,2957.1000000000004
1411,7,2962.7250000000004
1411,6,2961.7250000000004
1411,5,2960.7250000000004
1411,4,2959.7250000000004
1411,8,2963.7250000000004
1411,2,2957.7250000000004
1411,1,2956.7250000000004
1411,0,2955.7250000000004
1411,3,2958.7250000000004
1412,8,2963.5750000000003
1412,7,2962.5750000000003
1412,6,2961.5750000000003
1412,5,2960.5750000000003
